Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
133,133,Aug 27,@,MIL,W5-4,9.0,7,4,4,0,7,10,2,0,4.16,42,198,126,2,0,2,0,35,1,0,0,0,0,1,0,5,Jordan Baker,L.Webb (5-44) C.Doval (2-W) L.Roupp (3-H) T.Rogers (1-H) R.Walker (2-Sv)
134,134,Aug 28,@,MIL,L3-5,8.0,7,5,5,0,5,9,1,0,4.17,34,153,100,2,0,1,0,29,1,0,0,0,0,0,1,5,Stu Scheurwater,K.Harrison (8-40-L) S.Hjelle (2) A.Warren (99) S.Bivens (3) E.Miller (4)
135,135,Aug 29,@,MIL,L0-6,8.0,8,6,6,0,8,12,1,0,4.19,38,163,92,2,2,2,0,29,2,0,0,0,1,0,2,3,Mark Carlson,H.Birdsong (5-35-L) S.Hjelle (0) L.Roupp (1)
136,136,Aug 30,,MIA,W3-1,9.0,4,1,1,0,1,10,0,0,4.17,32,123,89,0,0,1,0,31,1,0,0,0,0,0,0,3,Jim Wolf,B.Snell (5-72) T.Rogers (2-W) R.Walker (2-Sv)
137,137,Aug 31,,MIA,L3-4,9.0,7,4,4,0,1,11,2,0,4.17,33,131,97,2,0,1,1,32,0,0,0,0,0,0,1,5,Alan Porter,M.Black (99-57-L) T.Rogers (5) S.Bivens (2) E.Miller (2) C.Doval (3)
138,138,Sep 1,,MIA,L5-7,9.0,10,7,7,0,1,7,1,0,4.19,38,136,90,0,0,1,0,35,1,0,0,1,1,0,0,4,Jacob Metz,L.Webb (4-36-L) C.Doval (0) E.Miller (0) L.Roupp (2)
139,139,Sep 3,,ARI,L7-8,9.0,11,8,8,0,3,11,2,0,4.21,42,183,121,3,2,3,0,39,1,0,0,0,0,2,0,4,Chris Guccione,K.Harrison (5-22-L) T.Beck (99) S.Hjelle (4) E.Miller (1)
140,140,Sep 4,,ARI,L4-6,9.0,7,6,6,0,8,8,2,0,4.23,42,176,102,1,0,4,0,33,1,0,0,1,0,0,1,4,Quinn Wolcott,H.Birdsong (5-44-L) S.Bivens (3) C.Doval (2) T.Rogers (3)
141,141,Sep 5,,ARI,W3-2,9.0,4,2,1,1,5,14,0,1,4.20,38,163,103,1,0,0,0,31,1,0,0,1,0,0,0,6,Ryan Additon,B.Snell (5-43) L.Roupp (3) E.Miller (1) T.Rogers (5) C.Doval (0) R.Walker (5-W)
142,142,Sep 6,@,SDP,L1-5,8.0,9,5,5,0,1,9,2,0,4.21,34,147,102,2,1,1,0,33,1,0,0,0,0,0,0,3,Cory Blaser,M.Black (5-41-L) S.Hjelle (2) A.Warren (8)
143,143,Sep 7,@,SDP,W6-3,9.0,11,3,3,0,2,5,0,0,4.20,37,119,82,0,0,0,0,34,2,0,0,1,0,0,3,4,Manny Gonzalez,L.Webb (5-41-W) T.Rogers (1-H) C.Doval (1-H) R.Walker (1-Sv)
144,144,Sep 8,@,SDP,W7-6,9.0,8,6,4,2,5,4,2,0,4.20,39,167,103,5,3,0,0,34,0,0,0,0,0,2,2,6,Tom Hanahan,S.Bivens (3-53) E.Miller (2-W) T.Rogers (3) T.Rogers (0) C.Doval (0-H) R.Walker (0-Sv)
145,145,Sep 10,,MIL,L2-3,9.0,9,3,3,0,2,6,1,0,4.19,36,126,84,0,0,0,0,34,2,0,0,0,0,0,0,4,Dan Iassogna,L.Roupp (4-52-L) T.Beck (6) S.Hjelle (3) T.Rogers (1)
146,146,Sep 11,,MIL,W13-2,9.0,7,2,2,0,5,11,0,0,4.18,39,160,102,0,0,0,0,34,4,0,0,0,0,0,0,3,CB Bucknor,B.Snell (5-61-W) A.Warren (4) S.Hjelle (0)
147,147,Sep 12,,MIL,L0-3,9.0,4,3,3,0,2,7,1,0,4.17,33,139,86,0,0,0,0,31,0,0,0,0,0,1,1,4,Ben May,H.Birdsong (7-66) E.Miller (3) C.Doval (3-L) S.Bivens (3)
148,148,Sep 13,,SDP,L0-5,9.0,12,5,4,1,1,11,1,1,4.17,41,161,107,3,0,1,0,39,4,0,0,0,0,1,0,5,Mark Wegner,L.Webb (5-37-L) T.Beck (2) T.Rogers (2) A.Warren (1) C.Doval (0)
149,149,Sep 14,,SDP,L0-8,9.0,17,8,8,0,4,5,1,0,4.20,48,166,106,1,0,1,0,44,7,0,0,0,0,0,0,5,Clint Vondrak,M.Black (7-43-L) S.Hjelle (2) J.Hicks (20) E.Miller (1) D.Walton (99)
150,150,Sep 15,,SDP,L3-4,10.0,6,4,2,2,3,8,1,0,4.18,39,153,98,1,0,1,0,34,1,0,0,1,1,1,1,7,Alex MacKay,L.Roupp (4-65) S.Bivens (2) E.Miller (0) T.Rogers (1) T.Rogers (6) R.Walker (6) C.Doval (1-L)
151,151,Sep 17,@,BAL,W10-0,9.0,5,0,0,0,2,15,0,0,4.15,34,139,96,1,0,1,0,32,2,0,0,0,0,0,0,5,Stu Scheurwater,B.Snell (5-80-W) S.Hjelle (2) E.Miller (1) T.Rogers (1) T.Beck (3)
152,152,Sep 18,@,BAL,W5-3,9.0,7,3,3,0,3,7,0,1,4.14,38,158,94,1,1,0,0,34,2,0,0,0,0,0,0,5,John Libka,H.Birdsong (5-50-W) E.Miller (0-H) S.Hjelle (0-H) T.Rogers (0-H) R.Walker (2-Sv)
153,153,Sep 19,@,BAL,L3-5,8.2,10,5,5,0,3,13,1,0,4.15,39,172,115,0,0,2,0,36,1,0,1,0,0,0,0,4,Dan Merzel,L.Webb (5-53) T.Rogers (3) S.Bivens (3) R.Walker (0-L)
154,154,Sep 20,@,KCR,W2-1,9.0,5,1,1,0,4,8,0,0,4.13,37,147,90,1,0,1,0,31,0,0,0,1,1,0,0,5,James Hoye,M.Black (5-64-W) S.Hjelle (1-H) E.Miller (1-H) T.Rogers (1-H) C.Doval (4-Sv)
155,155,Sep 21,@,KCR,W9-0,9.0,5,0,0,0,3,6,0,0,4.10,35,131,88,0,0,0,0,32,2,0,0,0,0,0,0,3,Chad Whitson,L.Roupp (5-61-W) S.Bivens (1) T.Beck (3)
156,156,Sep 22,@,KCR,W2-0,9.0,3,0,0,0,2,13,0,2,4.07,34,138,90,0,0,0,0,30,0,0,1,0,0,0,0,4,D.J. Reyburn,B.Snell (4-76-W) S.Hjelle (1-H) T.Rogers (1-H) R.Walker (2-Sv)
157,157,Sep 23,@,ARI,W6-3,9.0,7,3,3,0,3,11,0,1,4.07,38,167,100,0,0,0,0,34,4,0,0,0,0,0,0,5,Alfonso Márquez,H.Birdsong (4-55-W) S.Bivens (1-H) E.Miller (2) C.Doval (2-H) R.Walker (0-Sv)
158,158,Sep 24,@,ARI,W11-0,9.0,6,0,0,0,2,5,0,0,4.04,34,144,97,0,0,0,0,32,1,0,0,0,0,0,1,3,Lance Barrett,L.Webb (4-66-W) T.Beck (2) A.Warren (10)
159,159,Sep 25,@,ARI,L2-8,8.0,11,8,8,0,7,8,1,0,4.07,40,173,109,3,0,0,1,32,1,0,0,0,1,0,1,6,Roberto Ortiz,M.Black (4-30-L) S.Hjelle (2) T.Rogers (5) E.Miller (1) C.Doval (1) S.Bivens (1)
160,160,Sep 27,,STL,L3-6,9.0,13,6,6,0,4,5,1,0,4.08,43,195,133,2,2,0,0,39,3,1,0,0,0,1,1,5,Jacob Metz,L.Roupp (5-21-L) T.Rogers (1) R.Rodríguez (44) C.Doval (1) A.Warren (2)
161,161,Sep 28,,STL,W6-5,9.0,13,5,5,0,6,9,0,0,4.09,46,205,128,2,1,0,0,39,4,0,0,0,1,0,0,7,Adam Hamari,T.Beck (3-51) S.Hjelle (2) C.Doval (0-H) E.Miller (2) T.Rogers (5-BSv) R.Walker (4-W) S.Bivens (2-Sv)
162,162,Sep 29,,STL,L1-6,9.0,7,6,6,0,6,14,1,0,4.10,39,176,113,2,0,0,1,33,0,0,0,0,0,0,0,4,Vic Carapazza,H.Birdsong (5-51-L) T.Rogers (1) R.Rodríguez (1) T.McDonald (99)
