Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
86,86,Jul 2,,PHI,L4-6,34,32,4,5,1,0,1,4,2,0,9,0,0,0,0,0,0,0,.227,.310,.367,.677,3,11,R,M.Mercado(61)
87,87,Jul 3,,PHI,L3-5,38,35,3,9,5,0,0,3,2,0,12,1,0,0,0,0,1,1,.228,.310,.367,.677,8,11,R,Z.Wheeler(59)
88,88,Jul 4,,PHI,W10-2,40,35,10,12,2,0,2,10,4,0,10,1,0,0,0,0,1,0,.229,.311,.370,.681,6,9,L,C.Sánchez(20)
89,89,Jul 5,,LAA,W5-1,35,33,5,9,3,0,1,5,2,0,6,0,0,0,0,0,0,0,.230,.311,.371,.682,6,9,R,G.Canning(37)
90,90,Jul 6,,LAA,L0-7,31,31,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,.228,.310,.368,.678,4,10,L,T.Anderson(86)
91,91,Jul 7,,LAA,W5-0,34,29,5,7,2,0,1,4,4,0,5,0,0,1,0,1,0,0,.229,.310,.369,.678,5,10,R,J.Soriano(45)
92,92,Jul 9,@,BAL,W9-2,48,41,9,14,1,0,2,9,5,0,11,1,0,1,0,0,1,0,.230,.311,.371,.682,12,10,R,D.Kremer(24)
93,93,Jul 10,@,BAL,W4-0,39,38,4,11,3,0,1,4,0,0,8,1,0,0,0,0,2,0,.231,.311,.372,.683,8,11,R,C.Burnes(47)
94,94,Jul 11,@,BAL,W8-0,41,38,8,13,6,1,1,8,2,0,5,1,0,0,0,1,0,1,.232,.312,.375,.687,6,11,R,A.Suárez(41)
95,95,Jul 12,@,STL,W5-1,38,36,5,13,2,0,0,5,0,0,6,0,1,1,0,2,0,0,.234,.313,.375,.688,6,10,R,S.Gray(53)
96,96,Jul 13 (1),@,STL,L3-11,35,32,3,7,1,0,2,3,2,0,10,0,0,1,0,1,0,0,.234,.312,.376,.688,5,12,R,L.Lynn(58)
97,97,Jul 13 (2),@,STL,L4-5,41,38,4,12,2,0,1,4,3,0,6,0,0,0,0,1,0,0,.235,.313,.377,.689,10,10,R,K.Gibson(27)
98,98,Jul 14,@,STL,W8-3,38,37,8,11,2,0,6,8,1,0,5,0,0,0,0,0,1,1,.235,.313,.382,.695,3,9,R,M.Mikolas(30)
99,99,Jul 19,,ARI,L2-5,39,34,2,8,2,0,0,2,4,0,13,0,0,1,0,0,0,0,.235,.313,.381,.694,10,11,R,R.Nelson(66)
100,100,Jul 20,,ARI,L0-3,37,31,0,4,2,0,0,0,6,0,7,0,0,0,0,0,1,0,.234,.312,.379,.691,10,10,R,Z.Gallen(59)
101,101,Jul 21,,ARI,W2-1,37,32,2,4,1,0,0,2,5,1,7,0,0,0,0,0,0,0,.233,.311,.377,.689,8,12,R,B.Pfaadt(81)
102,102,Jul 22,,MIL,W3-1,34,31,3,8,0,0,1,2,3,0,8,0,0,0,0,2,3,0,.233,.312,.377,.689,7,10,R,T.Myers(50)
103,103,Jul 23,,MIL,L0-1,37,34,0,7,1,0,0,0,3,0,11,0,0,0,0,0,1,0,.233,.311,.376,.687,10,12,R,C.Rea(65)
104,104,Jul 24,,MIL,L2-3,34,32,2,6,1,0,1,2,1,0,6,0,1,0,0,0,1,0,.233,.310,.375,.685,5,9,L,R.Zastryzny(41)
105,105,Jul 26,@,KCR,L0-6,32,29,0,4,1,0,0,0,2,0,5,1,0,0,0,1,0,0,.232,.310,.373,.683,5,10,R,B.Singer(76)
106,106,Jul 27,@,KCR,W9-4,40,36,9,9,0,1,2,9,3,1,5,0,1,0,0,0,0,0,.232,.310,.374,.684,4,14,R,S.Lugo(39)
107,107,Jul 28,@,KCR,W7-3,43,38,7,12,4,0,1,7,3,0,8,1,0,1,0,0,3,0,.233,.310,.376,.686,9,10,L,C.Ragans(43)
108,108,Jul 29,@,CIN,L1-7,32,30,1,3,0,0,1,1,2,0,9,0,0,0,0,0,1,0,.232,.309,.374,.683,4,9,R,C.Spiers(67)
109,109,Jul 30,@,CIN,L3-6,39,34,3,7,2,0,1,2,5,0,7,0,0,0,0,0,0,0,.232,.309,.374,.683,9,10,R,T.Santillan(52)
110,110,Jul 31,@,CIN,W13-4,45,42,13,17,9,0,1,13,2,0,9,1,0,0,0,0,2,0,.234,.310,.378,.688,5,12,L,N.Lodolo(21)
111,111,Aug 1,,STL,W5-4,35,34,5,9,3,0,2,5,1,0,11,0,0,0,0,1,1,0,.234,.310,.379,.689,4,13,R,S.Gray(67)
112,112,Aug 2,,STL,W6-3,33,32,6,8,1,1,2,5,1,0,6,0,0,0,0,0,1,1,.234,.310,.380,.690,3,9,R,E.Fedde(39)
113,113,Aug 3,,STL,L4-5,33,31,4,5,0,1,1,4,1,0,8,0,1,0,0,0,1,0,.233,.309,.380,.689,2,10,R,K.Gibson(57)
114,114,Aug 4,,STL,W6-2,37,32,6,11,2,0,2,5,4,0,5,0,0,1,0,2,0,0,.234,.310,.382,.692,7,9,R,M.Mikolas(31)
115,115,Aug 5,,MIN,L0-3,33,31,0,4,2,0,0,0,2,0,14,0,0,0,0,0,0,0,.234,.309,.380,.689,6,9,R,D.Festa(70)
116,116,Aug 6,,MIN,W7-3,36,34,7,11,0,1,1,6,2,0,3,0,0,0,0,0,1,0,.234,.309,.381,.690,5,9,R,P.López(38)
117,117,Aug 7,,MIN,W8-2,37,31,8,8,2,0,2,7,5,0,8,0,0,1,0,0,4,0,.235,.310,.382,.692,5,9,R,J.Ryan(52)
118,118,Aug 9,@,CHW,W7-6,42,40,7,16,0,1,4,7,1,0,12,1,0,0,0,0,1,1,.236,.311,.386,.697,8,12,L,G.Crochet(16)
119,119,Aug 10,@,CHW,W3-1,42,35,3,9,3,0,0,3,6,0,3,0,1,0,0,0,0,0,.236,.311,.385,.697,12,9,R,C.Flexen(53)
