Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
11,11,Apr 9,,OAK,L3-4,9.0,5,4,4,0,3,13,3,0,3.45,35,142,90,2,0,0,0,32,0,0,0,0,0,0,0,4,Tom Hanahan,N.Eovaldi (5-65) D.Robertson (2-BSv) K.Yates (2-H) J.Leclerc (2-BL)
12,12,Apr 10,,OAK,W6-2,9.0,9,2,1,1,1,9,1,0,3.25,38,144,96,4,0,0,0,37,1,0,0,0,0,0,0,4,Ramon De Jesus,C.Bradford (4-68-W) Y.Rodríguez (2) D.Robertson (0-H) J.Latz (2)
13,13,Apr 11,,OAK,L0-1,9.0,4,1,1,0,2,14,1,0,3.08,33,139,91,0,0,1,0,31,1,0,0,0,0,0,0,3,David Arrieta,J.Gray (4-65-L) J.Latz (0) J.Ureña (2)
14,14,Apr 12,@,HOU,W12-8,9.0,11,8,8,0,4,8,2,2,3.43,43,167,97,2,2,0,0,37,2,0,0,0,0,0,1,6,Angel Hernandez,D.Dunning (4-46-W) J.Leclerc (2) B.Burke (3) G.Anderson (3) D.Robertson (1) K.Yates (2)
15,15,Apr 13,@,HOU,L2-9,8.0,14,9,9,0,7,2,0,1,3.83,46,147,89,4,3,0,0,37,5,0,2,0,1,0,0,4,Nic Lentz,A.Heaney (4-42) J.Latz (1) J.Ureña (1-L) A.Pruitt (99)
16,16,Apr 14,@,HOU,L5-8,8.0,10,8,8,0,5,4,2,0,4.12,38,135,82,3,1,1,0,33,4,0,0,0,0,0,0,3,Emil Jimenez,N.Eovaldi (4-37-L) Y.Rodríguez (3) C.Winn (99)
17,17,Apr 15,@,DET,W1-0,9.0,5,0,0,0,5,7,0,0,3.87,35,144,92,0,0,0,0,29,1,0,0,0,0,0,3,4,Cory Blaser,M.Lorenzen (99-60-W) J.Leclerc (2-H) D.Robertson (2-H) K.Yates (2-Sv)
18,18,Apr 16,@,DET,L2-4,8.0,5,4,3,1,4,10,0,0,3.85,33,135,86,1,1,0,0,29,1,1,0,0,0,0,0,3,Manny Gonzalez,J.Gray (4-64) J.Ureña (2-L) J.Latz (2)
19,19,Apr 17,@,DET,W5-4,9.0,7,4,3,1,6,11,2,0,3.80,40,174,106,5,1,0,0,34,1,0,0,0,0,1,1,5,Nestor Ceja,D.Dunning (4-56) J.Latz (0-H) A.Pruitt (3-H) D.Robertson (1-BSv) K.Yates (1-W)
20,20,Apr 18,@,DET,W9-7,9.0,11,7,7,0,6,7,0,0,3.97,44,169,96,5,0,0,0,38,4,2,0,0,0,0,0,4,Todd Tichenor,J.Leiter (99-17) J.Ureña (1) J.Leclerc (2-W) K.Yates (0-Sv)
21,21,Apr 19,@,ATL,L3-8,8.0,6,8,8,0,5,7,4,0,4.18,35,149,92,0,0,0,0,30,0,0,0,0,0,0,0,4,Adam Beck,A.Heaney (5-52) J.Latz (1-L) C.Winn (4) A.Pruitt (1)
22,22,Apr 20,@,ATL,L2-5,8.0,8,5,5,0,7,10,1,2,4.24,39,151,92,2,0,2,0,29,1,0,0,0,1,0,1,3,Dan Iassogna,N.Eovaldi (5-46-L) J.Gray (3) A.Pruitt (0)
23,23,Apr 21,@,ATL,W6-4,9.0,5,4,3,1,3,9,1,0,4.19,36,137,87,2,0,0,0,33,0,0,0,0,0,1,0,3,Brock Ballou,M.Lorenzen (5-58-W) D.Robertson (3-H) K.Yates (2-Sv)
24,24,Apr 23,,SEA,L0-4,9.0,6,4,4,0,5,10,2,0,4.18,36,165,101,2,0,0,1,31,2,0,0,0,0,0,2,5,Mark Carlson,D.Dunning (5-43-L) J.Ureña (4) J.Latz (3) J.Leclerc (4) C.Winn (3)
25,25,Apr 24,,SEA,W5-1,9.0,8,1,1,0,2,14,0,0,4.05,37,155,106,2,0,3,0,35,1,1,0,0,0,0,0,4,Dan Merzel,J.Gray (3-52) J.Hernández (99-W) D.Robertson (2-H) G.Anderson (11)
26,26,Apr 25,,SEA,L3-4,9.0,5,4,4,0,0,11,2,0,4.05,32,110,81,0,0,1,0,32,1,0,0,0,0,0,0,3,Jordan Baker,A.Heaney (5-53-L) C.Winn (1) J.Sborz (18)
27,27,Apr 26,,CIN,W2-1,9.0,3,1,1,0,5,12,0,0,3.93,35,138,83,0,0,4,0,30,0,0,0,0,0,0,0,4,Brennan Miller,N.Eovaldi (5-65) J.Latz (2) J.Leclerc (2-W) K.Yates (4-Sv)
28,28,Apr 27,,CIN,L4-8,9.0,10,8,7,1,2,6,2,2,4.04,39,155,102,0,0,0,1,33,0,0,0,0,2,0,1,2,Brian O'Nora,M.Lorenzen (5-42-L) J.Ureña (3)
