Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
93,93,Jul 11,,LAD,W5-1,9.0,5,1,1,0,5,11,1,0,3.21,36,147,90,0,0,0,0,31,1,0,0,0,0,1,1,4,Brian O'Nora,A.Nola (5-67-W) M.Strahm (0-H) J.Hoffman (0-H) J.Alvarado (0)
94,94,Jul 12,,OAK,L2-6,9.0,8,6,6,0,4,8,1,0,3.24,39,138,80,0,0,0,0,35,0,0,0,0,0,1,1,4,David Rackley,R.Suárez (5-47-L) S.Domínguez (2) J.Ruiz (2) G.Soto (2)
95,95,Jul 13,,OAK,W11-5,9.0,10,5,5,0,3,12,2,0,3.26,40,152,90,3,1,0,0,37,4,0,0,0,0,0,1,5,Nate Tomlinson,T.Phillips (5-49-W) O.Kerkering (2-H) G.Soto (0-H) J.Hoffman (1-H) J.Alvarado (1)
96,96,Jul 14,,OAK,L3-18,9.0,15,18,18,0,5,5,8,0,3.41,46,171,104,1,1,0,1,40,2,1,0,0,1,0,0,6,Chris Segal,O.Kerkering (0-53) M.Mercado (6-L) S.Domínguez (1) M.Strahm (2) J.Ruiz (1) G.Stubbs (99)
97,97,Jul 19,@,PIT,L7-8,8.1,13,8,8,0,2,9,0,1,3.46,40,150,91,0,0,3,0,34,3,0,0,0,3,0,0,5,Doug Eddings,A.Nola (7-42) G.Soto (5-H) O.Kerkering (4-H) J.Hoffman (5-H) J.Alvarado (5-BL)
98,98,Jul 20,@,PIT,L1-4,8.0,10,4,4,0,1,4,2,0,3.47,34,131,84,1,0,0,1,33,3,0,0,0,0,1,1,4,Ryan Additon,C.Sánchez (9-47-L) J.Ruiz (5) S.Domínguez (5) M.Strahm (5)
99,99,Jul 21,@,PIT,W6-0,9.0,6,0,0,0,1,6,0,0,3.44,33,126,77,0,0,0,0,32,0,0,0,0,0,0,1,4,Emil Jimenez,T.Phillips (7-66-W) Y.Marte (16) J.Alvarado (1) J.Ruiz (0)
100,100,Jul 22,@,MIN,L2-7,8.0,12,7,7,0,5,8,0,1,3.48,42,151,96,1,0,1,0,36,4,0,0,0,0,0,0,4,Lance Barksdale,R.Suárez (9-45-L) O.Kerkering (2) S.Domínguez (1) Y.Marte (0)
101,101,Jul 23,@,MIN,W3-0,9.0,3,0,0,0,5,11,0,0,3.44,35,147,84,2,0,1,0,30,1,0,0,0,0,0,0,4,Will Little,Z.Wheeler (13-76) J.Hoffman (3) G.Soto (3-W) M.Strahm (2-Sv)
102,102,Jul 24,@,MIN,L4-5,8.1,9,5,5,0,5,9,1,2,3.46,40,162,99,3,3,0,0,32,3,1,0,1,0,0,1,5,Nic Lentz,A.Nola (4-59) O.Kerkering (1-H) M.Strahm (0-BSv) J.Hoffman (0) G.Soto (0-L)
