Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
71,71,Jun 14,,KCR,W4-3,31,30,4,8,0,0,2,4,1,0,6,0,0,0,0,1,0,0,.257,.336,.438,.774,3,9,L,C.Ragans(56)
72,72,Jun 15,,KCR,L2-7,36,32,2,6,2,0,0,2,3,0,7,1,0,0,0,1,0,0,.256,.335,.435,.771,7,10,R,S.Lugo(55)
73,73,Jun 16,,KCR,W3-0,32,28,3,5,0,0,3,3,2,0,6,1,0,0,0,1,0,0,.255,.334,.436,.770,5,10,R,B.Singer(52)
74,74,Jun 17,@,COL,W9-5,49,39,9,14,5,1,0,9,8,1,8,1,0,1,0,1,1,0,.256,.337,.438,.774,13,9,R,C.Quantrill(41)
75,75,Jun 18,@,COL,W11-9,41,34,11,9,1,1,4,11,7,1,5,0,0,0,0,2,0,0,.256,.337,.441,.779,3,11,L,A.Gomber(49)
76,76,Jun 19,@,COL,L6-7,41,37,6,10,4,0,0,6,3,0,11,1,0,0,0,0,0,0,.257,.338,.440,.778,8,12,R,R.Feltner(33)
77,77,Jun 20,@,COL,W5-3,41,38,5,12,2,0,3,5,3,1,3,0,0,0,0,0,2,0,.258,.338,.443,.781,9,10,L,T.Blach(23)
78,78,Jun 21,,LAA,L2-3,35,33,2,5,0,0,1,2,2,0,8,0,0,0,0,1,0,1,.256,.336,.440,.776,4,12,L,P.Sandoval(52)
79,79,Jun 22,,LAA,W7-2,37,32,7,9,3,0,2,7,4,0,7,0,0,1,0,0,1,0,.257,.337,.442,.778,6,9,R,Z.Plesac(22)
80,80,Jun 24,@,CHW,W3-0,38,34,3,9,2,0,0,2,2,0,8,1,0,1,1,2,0,0,.257,.336,.440,.776,8,10,L,G.Crochet(65)
81,81,Jun 25,@,CHW,W4-3,38,34,4,7,1,0,2,4,3,0,7,1,0,0,0,0,0,0,.256,.336,.440,.775,7,10,R,C.Flexen(41)
82,82,Jun 26,@,CHW,W4-0,36,32,4,6,2,0,1,4,3,0,12,0,0,1,0,0,0,0,.255,.335,.439,.773,5,9,R,E.Fedde(50)
83,83,Jun 28,@,SFG,L3-5,35,31,3,7,1,1,0,3,3,1,8,0,0,1,0,2,0,0,.255,.334,.437,.772,5,9,R,L.Webb(62)
84,84,Jun 29,@,SFG,W14-7,54,47,14,16,4,1,1,14,5,1,8,1,0,1,0,1,0,0,.256,.335,.439,.774,9,11,L,E.Miller(54)
85,85,Jun 30,@,SFG,L4-10,37,35,4,8,3,0,1,4,2,0,7,0,0,0,0,0,0,0,.256,.335,.439,.773,6,11,R,S.Bivens(58)
86,86,Jul 2,,ARI,W6-5,40,37,6,12,4,0,1,6,2,0,7,0,1,0,0,0,0,0,.257,.335,.439,.774,8,9,L,J.Mantiply(46)
87,87,Jul 3,,ARI,L4-12,36,30,4,6,1,0,2,4,6,0,5,0,0,0,0,2,0,0,.256,.335,.439,.774,5,12,R,C.Mena(34)
88,88,Jul 4,,ARI,L3-9,36,33,3,6,0,0,0,3,3,0,12,0,0,0,0,0,2,0,.255,.334,.437,.771,6,11,R,Z.Gallen(43)
89,89,Jul 5,,MIL,W8-5,41,34,8,10,1,0,4,8,6,0,10,1,0,0,0,0,0,0,.256,.335,.439,.774,9,10,R,A.Civale(46)
90,90,Jul 6,,MIL,W5-3,40,35,5,9,0,1,3,5,4,0,6,1,0,0,1,0,1,0,.256,.335,.441,.776,11,11,R,F.Peralta(43)
