Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
81,81,Jun 27,@,LAA,L0-5,29,29,0,4,1,0,0,0,0,0,8,0,0,0,0,1,0,1,.230,.295,.371,.666,2,9,R,D.Daniel(82)
82,82,Jun 28,@,LAA,L2-5,33,29,2,2,0,0,0,2,4,0,6,0,0,0,0,0,0,0,.228,.294,.368,.662,4,9,R,Z.Plesac(47)
83,83,Jun 29,@,LAA,L5-6,41,36,5,7,0,0,1,5,3,0,8,1,0,1,0,0,0,1,.227,.294,.367,.660,7,9,R,G.Canning(44)
84,84,Jun 30,@,LAA,W7-6,37,34,7,8,1,1,2,7,2,0,6,0,0,1,0,0,0,0,.228,.293,.368,.662,3,10,L,T.Anderson(27)
85,85,Jul 2,@,MIN,L3-5,34,32,3,5,0,0,2,3,2,0,7,0,0,0,0,0,0,0,.227,.292,.368,.661,4,9,R,S.Woods Richardson(51)
86,86,Jul 3,@,MIN,W9-2,38,38,9,11,0,3,4,9,0,0,10,0,0,0,0,0,1,0,.228,.292,.373,.666,2,11,R,D.Festa(27)
87,87,Jul 4,@,MIN,L3-12,30,30,3,7,1,0,1,3,0,0,11,0,0,0,1,0,0,0,.228,.292,.373,.665,6,10,R,B.Ober(58)
88,88,Jul 5,@,CIN,W5-4,41,37,5,11,1,0,4,5,4,0,10,0,0,0,0,1,0,0,.229,.293,.377,.669,9,9,R,C.Spiers(33)
89,89,Jul 6,@,CIN,W5-3,38,33,5,7,3,0,1,5,5,0,9,0,0,0,1,1,0,1,.228,.293,.377,.670,6,12,R,H.Greene(76)
90,90,Jul 7,@,CIN,W5-1,39,35,5,12,1,0,1,5,4,0,8,0,0,0,1,2,3,1,.230,.294,.378,.672,7,10,R,G.Ashcraft(47)
91,91,Jul 8,,CLE,W1-0,32,30,1,7,2,0,0,1,2,0,7,0,0,0,0,1,0,0,.230,.294,.377,.671,7,9,R,G.Williams(64)
92,92,Jul 9,,CLE,L8-9,43,39,8,11,0,1,3,8,2,0,7,1,0,1,0,0,1,0,.230,.295,.379,.674,6,10,R,B.Lively(33)
93,93,Jul 10,,CLE,W5-4,33,28,5,7,3,1,2,5,3,0,9,1,0,1,0,0,0,0,.231,.295,.382,.677,4,11,R,T.Bibee(56)
94,94,Jul 11,,CLE,W10-1,43,35,10,11,2,0,1,10,8,0,8,0,0,0,1,1,1,0,.231,.297,.383,.679,9,11,R,S.Howard(30)
